year,name,id,seq,YYYYMMDDHH,I,LAT,LON,Pressure,WND,OWD,replaceName
2004,Sudal,200403,46,2004041400,5,20.4,133.9,950,45,,False
2004,Sudal,200403,47,2004041406,4,21.4,135.0,960,40,,False
2004,Sudal,200403,48,2004041412,4,22.4,136.4,965,40,,False
2004,Sudal,200403,49,2004041418,4,23.1,138.0,970,35,,False
2004,Sudal,200403,50,2004041500,4,23.7,139.1,975,33,,False
2004,Sudal,200403,51,2004041506,3,24.4,141.0,980,30,,False
2004,Sudal,200403,52,2004041512,3,25.3,143.1,980,30,,False
2004,Sudal,200403,53,2004041518,3,26.5,146.2,985,28,,False
2004,Sudal,200403,54,2004041600,3,27.5,148.1,990,25,,False
2004,Sudal,200403,55,2004041606,2,28.5,150.7,990,23,,False
2004,Sudal,200403,56,2004041612,9,29.0,153.0,992,23,,False
2004,Sudal,200403,57,2004041618,9,30.4,157.8,992,23,,False
2004,Sudal,200403,58,2004041700,9,32.7,162.0,994,20,,False
2004,Sudal,200403,59,2004041706,9,35.1,168.0,994,20,,False
2004,Sudal,200403,60,2004041712,9,37.5,173.7,996,20,,False
2004,Sudal,200403,61,2004041718,9,39.3,180.0,1000,20,,False
2004,Nida,200404,1,2004051300,0,7.2,132.5,1004,10,,False
2004,Nida,200404,2,2004051306,0,7.4,132.4,1004,10,,False
2004,Nida,200404,3,2004051312,1,7.8,132.3,1002,12,,False
2004,Nida,200404,4,2004051318,1,8.0,132.0,1000,15,,False
2004,Nida,200404,5,2004051400,2,8.3,131.8,998,18,,False
2004,Nida,200404,6,2004051406,2,8.5,131.5,990,23,,False
2004,Nida,200404,7,2004051412,3,8.9,131.0,985,28,,False
2004,Nida,200404,8,2004051418,3,9.2,130.5,980,30,,False
2004,Nida,200404,9,2004051500,3,9.6,129.7,980,30,,False
2004,Nida,200404,10,2004051506,3,9.8,129.2,980,30,,False
2004,Nida,200404,11,2004051512,4,10.2,128.5,970,35,,False
2004,Nida,200404,12,2004051518,4,10.7,127.9,960,40,,False
2004,Nida,200404,13,2004051600,5,11.1,127.2,955,45,,False
2004,Nida,200404,14,2004051606,5,11.9,126.4,945,50,,False
2004,Nida,200404,15,2004051612,5,12.6,125.6,940,50,,False
2004,Nida,200404,16,2004051618,5,13.5,124.8,940,50,,False
2004,Nida,200404,17,2004051700,5,14.1,124.2,940,50,,False
2004,Nida,200404,18,2004051706,5,14.7,123.9,940,50,,False
2004,Nida,200404,19,2004051712,5,15.4,123.7,940,50,,False
2004,Nida,200404,20,2004051718,5,16.2,123.5,940,50,,False
2004,Nida,200404,21,2004051800,5,16.8,123.5,940,50,,False
2004,Nida,200404,22,2004051806,5,17.5,123.7,940,50,,False
2004,Nida,200404,23,2004051812,5,18.5,124.0,945,50,,False
2004,Nida,200404,24,2004051818,5,19.3,124.5,950,45,,False
2004,Nida,200404,25,2004051900,5,20.0,125.1,950,45,,False
2004,Nida,200404,26,2004051906,4,21.2,126.4,960,40,,False
2004,Nida,200404,27,2004051912,4,22.5,128.0,960,40,,False
2004,Nida,200404,28,2004051918,4,23.8,129.8,960,40,,False
2004,Nida,200404,29,2004052000,4,25.2,131.5,965,40,,False
2004,Nida,200404,30,2004052006,4,27.0,134.2,970,35,,False
2004,Nida,200404,31,2004052012,4,28.8,137.1,970,35,,False
2004,Nida,200404,32,2004052018,3,31.2,139.8,980,30,,False
2004,Nida,200404,33,2004052100,3,34.5,143.3,985,25,,False
2004,Nida,200404,34,2004052106,9,37.4,145.8,985,20,,False
2004,(nameless),200405,1,2004051406,1,9.8,113.1,1004,15,,False
2004,(nameless),200405,2,2004051412,1,9.7,112.3,1004,15,,False
2004,(nameless),200405,3,2004051418,1,9.7,111.8,1004,15,,False
2004,(nameless),200405,4,2004051500,1,9.7,111.2,1004,15,,False
2004,(nameless),200405,5,2004051506,1,9.6,110.8,1004,15,,False
2004,(nameless),200405,6,2004051512,1,9.5,110.5,1004,15,,False
2004,(nameless),200405,7,2004051518,1,9.5,110.0,1004,15,,False
2004,(nameless),200405,8,2004051600,1,9.7,109.4,1004,15,,False
2004,(nameless),200405,9,2004051606,1,9.7,108.8,1004,15,,False
2004,(nameless),200405,10,2004051612,1,9.7,108.2,1004,15,,False
2004,(nameless),200405,11,2004051618,1,9.3,108.3,1004,15,,False
2004,(nameless),200405,12,2004051700,1,9.8,109.2,1004,15,,False
2004,(nameless),200405,13,2004051706,1,10.2,109.7,1004,12,,False
2004,Omais,200406,1,2004051612,0,6.3,141.4,1004,10,,False
2004,Omais,200406,2,2004051618,0,6.6,140.9,1004,10,,False
2004,Omais,200406,3,2004051700,1,6.9,140.5,1002,12,,False
2004,Omais,200406,4,2004051706,1,7.3,139.8,1002,12,,False
2004,Omais,200406,5,2004051712,1,7.8,139.3,1002,12,,False
2004,Omais,200406,6,2004051718,1,8.1,138.9,1000,15,,False
2004,Omais,200406,7,2004051800,2,8.5,138.4,995,18,,False
2004,Omais,200406,8,2004051806,2,8.9,137.5,995,18,,False
2004,Omais,200406,9,2004051812,2,9.5,136.5,995,18,,False
2004,Omais,200406,10,2004051818,2,9.8,135.6,995,20,,False
2004,Omais,200406,11,2004051900,2,10.2,134.9,995,20,,False
2004,Omais,200406,12,2004051906,2,10.8,133.9,995,20,,False
2004,Omais,200406,13,2004051912,3,11.4,133.1,990,25,,False
2004,Omais,200406,14,2004051918,3,11.9,133.2,990,25,,False
2004,Omais,200406,15,2004052000,2,12.7,133.4,990,23,,False
2004,Omais,200406,16,2004052006,2,13.6,133.6,990,23,,False
2004,Omais,200406,17,2004052012,2,14.5,133.8,990,23,,False
2004,Omais,200406,18,2004052018,2,15.4,134.0,995,20,,False
2004,Omais,200406,19,2004052100,2,16.4,134.5,995,18,,False
2004,Omais,200406,20,2004052106,1,16.7,134.8,1000,15,,False
2004,Omais,200406,21,2004052112,1,17.1,134.9,1000,15,,False
2004,Omais,200406,22,2004052118,1,18.2,135.0,1002,12,,False
2004,Omais,200406,23,2004052200,1,19.2,134.8,1002,12,,False
2004,Conson,200407,1,2004060418,0,15.0,116.2,1004,10,,False
2004,Conson,200407,2,2004060500,1,15.2,116.2,1002,12,,False
2004,Conson,200407,3,2004060506,1,14.9,116.5,1002,12,,False
2004,Conson,200407,4,2004060512,1,14.7,117.2,1000,15,,False
2004,Conson,200407,5,2004060518,1,14.8,117.6,1000,15,,False
2004,Conson,200407,6,2004060600,1,15.2,117.9,1000,15,,False
2004,Conson,200407,7,2004060606,1,15.6,118.2,1000,15,,False
2004,Conson,200407,8,2004060612,2,16.0,118.4,995,18,,False
2004,Conson,200407,9,2004060618,2,16.3,118.5,995,20,,False
2004,Conson,200407,10,2004060700,2,16.5,118.6,995,23,,False
2004,Conson,200407,11,2004060706,2,16.7,118.8,990,23,,False
2004,Conson,200407,12,2004060712,3,17.3,119.1,990,25,,False
2004,Conson,200407,13,2004060718,3,17.9,119.1,990,25,,False
2004,Conson,200407,14,2004060800,3,18.6,119.4,980,30,,False
2004,Conson,200407,15,2004060806,4,19.4,119.7,975,33,,False
2004,Conson,200407,16,2004060812,4,19.9,120.1,970,35,,False
2004,Conson,200407,17,2004060818,4,20.5,120.6,970,35,,False
2004,Conson,200407,18,2004060900,4,21.1,121.4,970,35,,False
2004,Conson,200407,19,2004060906,4,22.4,122.5,965,40,,False
2004,Conson,200407,20,2004060912,4,23.6,123.7,965,40,,False
2004,Conson,200407,21,2004060918,4,24.8,124.9,965,40,,False
2004,Conson,200407,22,2004061000,4,25.9,126.2,965,40,,False
2004,Conson,200407,23,2004061006,4,27.1,127.4,970,35,,False
2004,Conson,200407,24,2004061012,4,28.5,129.0,970,35,,False
2004,Conson,200407,25,2004061018,3,29.7,130.7,980,30,,False
2004,Conson,200407,26,2004061100,3,31.0,132.0,985,28,,False
2004,Conson,200407,27,2004061106,2,32.9,133.8,995,20,,False
2004,Conson,200407,28,2004061112,9,35.5,136.4,1005,12,,False
2004,Conson,200407,29,2004061118,9,36.9,139.4,1008,10,,False
2004,Conson,200407,30,2004061200,9,38.0,142.6,1008,10,,False
2004,Chanthu,200408,1,2004060718,0,8.6,132.2,1008,10,,False
2004,Chanthu,200408,2,2004060800,0,9.0,130.5,1008,10,,False
2004,Chanthu,200408,3,2004060806,1,9.3,128.6,1006,12,,False
2004,Chanthu,200408,4,2004060812,1,9.5,127.5,1006,12,,False
2004,Chanthu,200408,5,2004060818,1,10.1,126.4,1006,12,,False
2004,Chanthu,200408,6,2004060900,1,10.7,125.0,1004,12,,False
2004,Chanthu,200408,7,2004060906,1,10.9,123.8,1004,12,,False
2004,Chanthu,200408,8,2004060912,1,11.0,122.4,1004,12,,False
2004,Chanthu,200408,9,2004060918,1,11.1,121.0,1002,12,,False
2004,Chanthu,200408,10,2004061000,1,11.4,120.0,1002,12,,False
2004,Chanthu,200408,11,2004061006,1,11.7,119.2,1000,15,,False
2004,Chanthu,200408,12,2004061012,1,12.0,118.5,1000,15,,False
2004,Chanthu,200408,13,2004061018,2,12.3,117.5,995,18,,False
2004,Chanthu,200408,14,2004061100,2,12.6,116.3,995,18,,False
2004,Chanthu,200408,15,2004061106,2,13.0,115.3,995,20,,False
2004,Chanthu,200408,16,2004061112,2,13.2,114.2,995,20,,False
2004,Chanthu,200408,17,2004061118,2,13.6,113.1,990,23,,False
2004,Chanthu,200408,18,2004061200,3,13.9,111.5,982,28,,False
2004,Chanthu,200408,19,2004061206,3,14.0,110.2,980,30,,False
2004,Chanthu,200408,20,2004061212,3,13.9,108.7,982,28,,False
2004,Chanthu,200408,21,2004061218,2,14.0,107.4,990,23,,False
2004,Chanthu,200408,22,2004061300,2,14.2,106.0,995,20,,False
2004,Chanthu,200408,23,2004061306,1,14.7,105.0,1000,15,,False
2004,Chanthu,200408,24,2004061312,0,15.3,104.5,1002,10,,False
2004,Dianmu,200409,1,2004061118,1,6.5,139.1,1004,12,,False
2004,Dianmu,200409,2,2004061200,1,6.8,138.5,1004,12,,False
2004,Dianmu,200409,3,2004061206,1,7.4,138.0,1004,12,,False
2004,Dianmu,200409,4,2004061212,1,7.8,137.5,1004,12,,False
2004,Dianmu,200409,5,2004061218,1,8.0,137.2,1004,12,,False
2004,Dianmu,200409,6,2004061300,1,8.3,137.0,1000,15,,False
2004,Dianmu,200409,7,2004061306,1,9.1,136.6,1000,15,,False
2004,Dianmu,200409,8,2004061312,2,9.3,136.4,995,18,,False
2004,Dianmu,200409,9,2004061318,2,9.0,136.3,995,20,,False
2004,Dianmu,200409,10,2004061400,2,9.1,136.7,990,23,,False
2004,Dianmu,200409,11,2004061406,3,9.6,136.8,990,25,,False
2004,Dianmu,200409,12,2004061412,3,9.9,137.0,985,28,,False
2004,Dianmu,200409,13,2004061418,4,10.7,137.3,975,33,,False
2004,Dianmu,200409,14,2004061500,4,11.2,137.3,970,35,,False
2004,Dianmu,200409,15,2004061506,4,11.9,137.2,960,40,,False
2004,Dianmu,200409,16,2004061512,5,12.7,136.9,940,50,,False
2004,Dianmu,200409,17,2004061518,6,13.5,136.8,930,55,,False
2004,Dianmu,200409,18,2004061600,6,14.3,136.5,920,60,,False
2004,Dianmu,200409,19,2004061606,6,15.1,136.0,920,60,,False
2004,Dianmu,200409,20,2004061612,6,15.7,135.6,920,60,,False
2004,Dianmu,200409,21,2004061618,6,16.5,135.2,920,60,,False
2004,Dianmu,200409,22,2004061700,6,17.1,134.3,920,60,,False
2004,Dianmu,200409,23,2004061706,6,17.4,133.6,920,60,,False
2004,Dianmu,200409,24,2004061712,6,17.7,132.8,935,55,,False
2004,Dianmu,200409,25,2004061718,6,18.0,132.1,935,55,,False
2004,Dianmu,200409,26,2004061800,6,18.5,131.6,935,55,,False
2004,Dianmu,200409,27,2004061806,6,19.3,131.2,920,60,,False
2004,Dianmu,200409,28,2004061812,6,20.2,130.3,920,60,,False
2004,Dianmu,200409,29,2004061818,5,21.2,129.7,940,50,,False
2004,Dianmu,200409,30,2004061900,5,22.2,129.4,940,50,,False
2004,Dianmu,200409,31,2004061906,5,23.3,129.1,945,50,,False
2004,Dianmu,200409,32,2004061912,5,24.4,129.2,950,45,,False
2004,Dianmu,200409,33,2004061918,5,25.6,129.3,955,45,,False
2004,Dianmu,200409,34,2004062000,4,26.9,129.8,960,40,,False
2004,Dianmu,200409,35,2004062006,4,28.2,130.4,965,40,,False
2004,Dianmu,200409,36,2004062012,4,29.5,131.3,965,40,,False
2004,Dianmu,200409,37,2004062018,4,31.0,132.2,970,35,,False
2004,Dianmu,200409,38,2004062100,4,33.1,133.9,970,35,,False
2004,Dianmu,200409,39,2004062106,3,35.7,135.4,980,28,,False
2004,Dianmu,200409,40,2004062112,2,38.6,137.4,986,23,,False
2004,Dianmu,200409,41,2004062118,9,41.3,139.1,986,23,,False
2004,Mindule,200410,1,2004062118,1,14.6,146.0,1004,12,,False
2004,Mindule,200410,2,2004062200,1,14.5,145.5,1004,12,,False
2004,Mindule,200410,3,2004062206,1,14.5,145.0,1002,15,,False
2004,Mindule,200410,4,2004062212,1,15.3,144.5,1002,15,,False
2004,Mindule,200410,5,2004062218,1,16.0,143.8,1002,15,,False
2004,Mindule,200410,6,2004062300,1,16.3,143.0,1000,15,,False
2004,Mindule,200410,7,2004062306,2,16.6,142.6,998,18,,False
2004,Mindule,200410,8,2004062312,2,16.7,142.2,995,20,,False
2004,Mindule,200410,9,2004062318,2,16.8,141.1,990,23,,False
2004,Mindule,200410,10,2004062400,2,16.6,140.2,990,23,,False
2004,Mindule,200410,11,2004062406,3,16.4,138.8,988,25,,False
2004,Mindule,200410,12,2004062412,3,15.7,137.0,980,28,,False
2004,Mindule,200410,13,2004062418,3,15.3,136.0,980,28,,False
2004,Mindule,200410,14,2004062500,3,15.0,134.6,980,30,,False
2004,Mindule,200410,15,2004062506,3,14.8,133.7,980,30,,False
2004,Mindule,200410,16,2004062512,3,15.0,132.6,980,30,,False
2004,Mindule,200410,17,2004062518,3,15.0,131.8,980,30,,False
2004,Mindule,200410,18,2004062600,3,14.9,131.2,980,30,,False
2004,Mindule,200410,19,2004062606,3,14.9,130.5,980,30,,False
2004,Mindule,200410,20,2004062612,3,15.2,129.8,980,30,,False
2004,Mindule,200410,21,2004062618,3,15.6,129.6,980,30,,False
2004,Mindule,200410,22,2004062700,3,16.2,129.0,980,30,,False
2004,Mindule,200410,23,2004062706,4,16.9,127.8,975,33,,False
2004,Mindule,200410,24,2004062712,4,17.5,127.1,970,35,,False
2004,Mindule,200410,25,2004062718,4,17.7,126.5,965,40,,False
2004,Mindule,200410,26,2004062800,4,18.1,126.0,960,40,,False
2004,Mindule,200410,27,2004062806,5,18.4,125.6,950,45,,False
2004,Mindule,200410,28,2004062812,5,18.6,125.0,950,45,,False
2004,Mindule,200410,29,2004062818,5,18.8,124.5,950,45,,False
2004,Mindule,200410,30,2004062900,5,18.8,124.1,950,45,,False
2004,Mindule,200410,31,2004062906,5,18.9,123.6,950,45,,False
2004,Mindule,200410,32,2004062912,5,18.9,123.0,950,45,,False
2004,Mindule,200410,33,2004062918,4,19.0,122.6,960,40,,False
2004,Mindule,200410,34,2004063000,4,19.1,122.3,960,40,,False
2004,Mindule,200410,35,2004063006,4,19.2,122.0,960,40,,False
2004,Mindule,200410,36,2004063012,4,19.6,121.9,970,35,,False
2004,Mindule,200410,37,2004063018,4,20.7,121.8,975,33,,False
2004,Mindule,200410,38,2004070100,3,21.6,121.8,980,30,,False
2004,Mindule,200410,39,2004070106,3,22.3,121.6,980,30,,False
2004,Mindule,200410,40,2004070112,3,23.3,121.7,980,30,,False
2004,Mindule,200410,41,2004070118,3,24.0,121.5,985,28,,False
2004,Mindule,200410,42,2004070200,3,24.8,121.4,985,28,,False
2004,Mindule,200410,43,2004070206,3,25.4,121.3,985,28,,False
2004,Mindule,200410,44,2004070212,3,26.1,121.1,987,25,,False
2004,Mindule,200410,45,2004070218,3,26.8,121.1,987,25,,False
2004,Mindule,200410,46,2004070300,3,27.7,121.1,987,25,,False
2004,Mindule,200410,47,2004070306,2,29.2,121.6,987,23,,False
2004,Mindule,200410,48,2004070312,2,30.6,122.6,987,23,,False
2004,Mindule,200410,49,2004070318,2,31.6,123.3,985,20,,False
2004,Mindule,200410,50,2004070400,9,32.7,124.5,985,20,,False
2004,Mindule,200410,51,2004070406,9,34.5,125.4,985,20,,False
2004,Mindule,200410,52,2004070412,9,36.6,126.7,985,18,,False
2004,Mindule,200410,53,2004070418,9,38.6,127.6,985,18,,False
2004,Mindule,200410,54,2004070500,9,40.0,129.4,992,15,,False
2004,Tingting,200411,1,2004062500,1,11.3,153.3,1002,12,,False
2004,Tingting,200411,2,2004062506,1,11.6,152.6,1002,12,,False
2004,Tingting,200411,3,2004062512,1,11.6,152.1,1002,12,,False
2004,Tingting,200411,4,2004062518,1,11.7,151.8,1000,15,,False
2004,Tingting,200411,5,2004062600,2,11.7,151.2,996,18,,False
2004,Tingting,200411,6,2004062606,2,11.8,150.8,992,20,,False
2004,Tingting,200411,7,2004062612,2,12.2,150.4,992,20,,False
2004,Tingting,200411,8,2004062618,2,12.9,150.0,992,23,,False
2004,Tingting,200411,9,2004062700,3,13.6,149.1,990,25,,False
2004,Tingting,200411,10,2004062706,3,14.0,148.4,985,28,,False
2004,Tingting,200411,11,2004062712,3,14.5,147.6,985,28,,False
2004,Tingting,200411,12,2004062718,3,15.3,147.0,980,30,,False
2004,Tingting,200411,13,2004062800,3,16.2,146.3,980,30,,False
2004,Tingting,200411,14,2004062806,3,16.8,145.7,980,30,,False
2004,Tingting,200411,15,2004062812,4,17.3,145.0,975,33,,False
2004,Tingting,200411,16,2004062818,4,18.1,144.3,975,33,,False
2004,Tingting,200411,17,2004062900,4,18.9,143.6,975,33,,False
2004,Tingting,200411,18,2004062906,4,19.8,143.2,970,35,,False
2004,Tingting,200411,19,2004062912,4,21.0,142.9,970,35,,False
2004,Tingting,200411,20,2004062918,4,22.3,142.5,970,35,,False
2004,Tingting,200411,21,2004063000,4,23.7,142.4,970,35,,False
2004,Tingting,200411,22,2004063006,4,24.9,142.3,965,40,,False
2004,Tingting,200411,23,2004063012,4,26.8,142.4,960,40,,False
2004,Tingting,200411,24,2004063018,4,27.6,142.7,960,40,,False
2004,Tingting,200411,25,2004070100,4,28.4,143.3,970,35,,False
2004,Tingting,200411,26,2004070106,4,29.1,143.9,975,33,,False
2004,Tingting,200411,27,2004070112,4,29.8,144.5,975,33,,False
2004,Tingting,200411,28,2004070118,4,30.4,145.3,975,33,,False
2004,Tingting,200411,29,2004070200,4,31.0,145.8,975,33,,False
2004,Tingting,200411,30,2004070206,3,31.7,146.4,980,30,,False
2004,Tingting,200411,31,2004070212,3,32.2,147.4,980,30,,False
2004,Tingting,200411,32,2004070218,3,32.8,148.7,985,28,,False
2004,Tingting,200411,33,2004070300,3,33.5,150.3,985,28,,False
2004,Tingting,200411,34,2004070306,3,34.2,151.7,990,25,,False
2004,Tingting,200411,35,2004070312,2,34.9,153.5,990,23,,False
2004,Tingting,200411,36,2004070318,2,35.7,155.6,990,23,,False
2004,Tingting,200411,37,2004070400,2,37.2,157.5,990,20,,False
2004,Tingting,200411,38,2004070406,9,40.1,159.8,992,18,,False
2004,Kompasu,200412,1,2004071106,0,19.1,136.3,1006,10,,False
2004,Kompasu,200412,2,2004071112,0,19.0,135.5,1006,10,,False
2004,Kompasu,200412,3,2004071118,1,19.6,134.4,1004,12,,False
2004,Kompasu,200412,4,2004071200,1,20.0,133.5,1004,12,,False
2004,Kompasu,200412,5,2004071206,1,20.2,132.4,1004,12,,False
2004,Kompasu,200412,6,2004071212,1,20.5,131.1,1004,12,,False
2004,Kompasu,200412,7,2004071218,1,20.7,130.4,1002,12,,False
2004,Kompasu,200412,8,2004071300,1,20.9,130.0,1002,12,,False
2004,Kompasu,200412,9,2004071306,1,21.0,129.5,1000,15,,False
2004,Kompasu,200412,10,2004071312,1,20.7,127.8,1000,15,,False
2004,Kompasu,200412,11,2004071318,1,20.5,125.4,1000,15,,False
2004,Kompasu,200412,12,2004071400,2,20.9,124.3,998,18,,False
2004,Kompasu,200412,13,2004071406,2,21.0,122.8,995,20,,False
2004,Kompasu,200412,14,2004071412,2,20.4,121.5,990,23,,False
2004,Kompasu,200412,15,2004071418,2,20.1,120.2,990,23,,False
2004,Kompasu,200412,16,2004071500,2,20.0,118.9,990,23,,False
2004,Kompasu,200412,17,2004071506,2,20.2,118.2,990,23,,False
2004,Kompasu,200412,18,2004071512,2,20.8,117.1,990,23,,False
2004,Kompasu,200412,19,2004071518,2,21.2,116.0,990,23,,False
2004,Kompasu,200412,20,2004071600,2,21.5,115.1,990,23,,False
2004,Kompasu,200412,21,2004071606,2,22.0,114.5,990,23,,False
2004,Kompasu,200412,22,2004071612,1,23.7,114.2,1002,15,,False
2004,Namthcun,200413,1,2004072412,1,20.7,151.0,1005,12,,True
2004,Namthcun,200413,2,2004072418,1,21.5,150.5,1002,15,,True
2004,Namthcun,200413,3,2004072500,1,22.2,150.0,1000,15,,True
2004,Namthcun,200413,4,2004072506,1,23.1,149.6,1000,15,,True
2004,Namthcun,200413,5,2004072512,2,23.6,149.3,995,20,,True
2004,Namthcun,200413,6,2004072518,3,24.4,148.8,985,25,,True
2004,Namthcun,200413,7,2004072600,3,24.7,148.4,980,30,,True
2004,Namthcun,200413,8,2004072606,4,25.4,147.8,965,40,,True
